"","Avrate_OR","covariates.formula","Avrate_LCI","Avrate_UCI","Pval_first_covariate","R2m","signif","avrate.or.n"
"485",1.17449571907816,"avrate+yellowCards+club+age+meanIAT+refCountry",0.939765475293221,1.46785578998048,0.157404591836052,0.760829280529273,"p >= .05",193
"357",1.17449572516909,"avrate+yellowCards+club+age+refCountry",0.939765477242831,1.4678558021599,0.1574045842424,0.760829282027295,"p >= .05",194
"383",1.17551132195734,"avrate+position+yellowCards+height+weight+club+age+refCountry",0.93966070511186,1.47055938439545,0.156992708226304,0.763560523755436,"p >= .05",195
"511",1.17551134810822,"avrate+position+yellowCards+height+weight+club+age+meanIAT+refCountry",0.939660713040392,1.47055943741664,0.156992676737695,0.763560525240431,"p >= .05",196
"621",1.1760198928158,"avrate+yellowCards+height+club+age+victories",0.93891129009488,1.47300687816707,0.15815908070143,0.345681359772265,"p >= .05",197
"687",1.17636858564001,"avrate+position+yellowCards+height+club+meanIAT+victories",0.93740582941517,1.47624753959981,0.160905399620629,0.348281635459671,"p >= .05",198
"551",1.17690337550027,"avrate+position+yellowCards+club+victories",0.936646950500435,1.47878723624081,0.16206181252038,0.34653872462835,"p >= .05",199
"767",1.17692716479152,"avrate+position+yellowCards+height+weight+club+age+meanIAT+victories",0.935755947953292,1.48025513944513,0.163796087783138,0.349196152601393,"p >= .05",200
"619",1.17773364833018,"avrate+position+height+club+age+victories",0.932267804701632,1.4878305776665,0.170115740180298,0.343072531641541,"p >= .05",201
"883",1.17818578828337,"avrate+position+weight+club+age+refCountry+victories",0.932976382060374,1.48784232742032,0.168430033824902,0.760891539446204,"p >= .05",202
"1011",1.17818579360452,"avrate+position+weight+club+age+meanIAT+refCountry+victories",0.932976382089843,1.4878423408127,0.168430030281768,0.760891537039859,"p >= .05",203
"749",1.17832856608419,"avrate+yellowCards+height+club+age+meanIAT+victories",0.940673054869668,1.47602634354442,0.15334591178177,0.345582678926921,"p >= .05",204
"813",1.1795309368978,"avrate+yellowCards+height+club+refCountry+victories",0.943465663592507,1.47466228479505,0.147282862906064,0.762264717708253,"p >= .05",205
"941",1.17953094823891,"avrate+yellowCards+height+club+meanIAT+refCountry+victories",0.943465671444669,1.47466230087946,0.147282841687316,0.762264724838613,"p >= .05",206
"679",1.17959376180809,"avrate+position+yellowCards+club+meanIAT+victories",0.938673122427152,1.48234929673779,0.156479903010716,0.346424962048448,"p >= .05",207
"611",1.18080177515311,"avrate+position+club+age+victories",0.933517482715121,1.49359048761406,0.165696880149649,0.341466154092115,"p >= .05",208
"747",1.18084518814211,"avrate+position+height+club+age+meanIAT+victories",0.934654200021003,1.49188369166589,0.163478080379012,0.342983107484943,"p >= .05",209
"831",1.18173946266042,"avrate+position+yellowCards+height+weight+club+refCountry+victories",0.941472487463394,1.48332338565894,0.149891234861784,0.763581277151855,"p >= .05",210
"959",1.18173947129189,"avrate+position+yellowCards+height+weight+club+meanIAT+refCountry+victories",0.941472490508741,1.48332340252937,0.149891224335114,0.76358127850938,"p >= .05",211
"365",1.18225460364433,"avrate+yellowCards+height+club+age+refCountry",0.948716346918703,1.4732811892383,0.135936237941544,0.762500338376207,"p >= .05",212
"493",1.18225461378197,"avrate+yellowCards+height+club+age+meanIAT+refCountry",0.948716350810712,1.47328120846062,0.135936225849055,0.762500341156093,"p >= .05",213
"739",1.18376991139397,"avrate+position+club+age+meanIAT+victories",0.935775590058193,1.4974863824291,0.159564591951256,0.341374770190856,"p >= .05",214
"1015",1.18599772031814,"avrate+position+yellowCards+weight+club+age+meanIAT+refCountry+victories",0.944323347340592,1.48952220292029,0.142313450864798,0.763368010686639,"p >= .05",215
"887",1.18599774732453,"avrate+position+yellowCards+weight+club+age+refCountry+victories",0.944323346608569,1.48952227191086,0.142313438832175,0.763367995843768,"p >= .05",216
"495",1.18726176066341,"avrate+position+yellowCards+height+club+age+meanIAT+refCountry",0.950431505516849,1.48310581052028,0.130506419299921,0.763524521358424,"p >= .05",217
"367",1.18726178696138,"avrate+position+yellowCards+height+club+age+refCountry",0.950431513664553,1.48310586350805,0.130506393139753,0.76352452315811,"p >= .05",218
"623",1.18869693535417,"avrate+position+yellowCards+height+club+age+victories",0.946689783838089,1.49256961281633,0.136676433994939,0.34913016897674,"p >= .05",219
"1017",1.18958816264822,"avrate+height+weight+club+age+meanIAT+refCountry+victories",0.943490495717084,1.49987732058416,0.142085004931525,0.759452407290255,"p >= .05",220
"889",1.18958818675339,"avrate+height+weight+club+age+refCountry+victories",0.943490471913965,1.49987741920966,0.142085036653471,0.759452367301681,"p >= .05",221
"811",1.19003092661373,"avrate+position+height+club+refCountry+victories",0.944012117489116,1.50016464837747,0.140922410656629,0.760861769967471,"p >= .05",222
"939",1.19003093732698,"avrate+position+height+club+meanIAT+refCountry+victories",0.944012114008781,1.50016468091867,0.140922411867016,0.760861760977432,"p >= .05",223
"751",1.19129330848485,"avrate+position+yellowCards+height+club+age+meanIAT+victories",0.948651171711273,1.49599746372601,0.131983589498276,0.349033006389501,"p >= .05",224
"615",1.19197645911179,"avrate+position+yellowCards+club+age+victories",0.947950935454547,1.49882006118324,0.132940870173009,0.347256106483996,"p >= .05",225
"487",1.19241090186408,"avrate+position+yellowCards+club+age+meanIAT+refCountry",0.953192029329166,1.49166559846809,0.123475250738098,0.762818351683321,"p >= .05",226
"359",1.19241092472003,"avrate+position+yellowCards+club+age+refCountry",0.953192017638113,1.49166567394766,0.12347526254253,0.76281831608252,"p >= .05",227
"1021",1.19350063441998,"avrate+yellowCards+height+weight+club+age+meanIAT+refCountry+victories",0.952567437846145,1.49537314395473,0.124153444584436,0.762461028497825,"p >= .05",228
"893",1.19350065856301,"avrate+yellowCards+height+weight+club+age+refCountry+victories",0.952567440554951,1.49537320020142,0.124153430568714,0.762461027238766,"p >= .05",229
"743",1.19441412688019,"avrate+position+yellowCards+club+age+meanIAT+victories",0.949773238585542,1.50206917665482,0.128693681190127,0.347160972379128,"p >= .05",230
"1019",1.19461446479201,"avrate+position+height+weight+club+age+meanIAT+refCountry+victories",0.945611346640575,1.50918633174221,0.135949494049001,0.761048320423468,"p >= .05",231
"891",1.1946144671372,"avrate+position+height+weight+club+age+refCountry+victories",0.94561134483163,1.50918634055474,0.135949496218662,0.761048316064594,"p >= .05",232
"803",1.19487507557762,"avrate+position+club+refCountry+victories",0.94644448190951,1.50851579096969,0.134362509000347,0.760102446452328,"p >= .05",233
"931",1.19487508327298,"avrate+position+club+meanIAT+refCountry+victories",0.94644447552019,1.50851582058409,0.134362516953969,0.760102433793356,"p >= .05",234
"865",1.19510805191399,"avrate+club+age+refCountry+victories",0.946819858031724,1.50850580882281,0.133600192694321,0.757930747269856,"p >= .05",235
"993",1.19510806149954,"avrate+club+age+meanIAT+refCountry+victories",0.946819848241427,1.50850584861947,0.133600205842905,0.757930732523163,"p >= .05",236
"943",1.20034639222853,"avrate+position+yellowCards+height+club+meanIAT+refCountry+victories",0.957644717241771,1.50455741612188,0.113091181889325,0.763526499012409,"p >= .05",237
"815",1.20034639914192,"avrate+position+yellowCards+height+club+refCountry+victories",0.957644707234806,1.50455744917483,0.113091196379841,0.763526481482872,"p >= .05",238
"869",1.20063318652121,"avrate+yellowCards+club+age+refCountry+victories",0.956464257729694,1.50713425716266,0.114968271248557,0.760580331964887,"p >= .05",239
"997",1.20063319396088,"avrate+yellowCards+club+age+meanIAT+refCountry+victories",0.956464253111075,1.50713428311815,0.114968276551603,0.760580325312626,"p >= .05",240
"895",1.20426528201684,"avrate+position+yellowCards+height+weight+club+age+refCountry+victories",0.958598830925608,1.51289029642436,0.110325650103921,0.763570579114069,"p >= .05",241
"1023",1.20426533345415,"avrate+position+yellowCards+height+weight+club+age+meanIAT+refCountry+victories",0.95859884214753,1.51289040795257,0.110325616668945,0.763570577408393,"p >= .05",242
"1001",1.20498244469405,"avrate+height+club+age+meanIAT+refCountry+victories",0.957000084418494,1.51722315981103,0.112716037974648,0.759385086002451,"p >= .05",243
"873",1.20498250903841,"avrate+height+club+age+refCountry+victories",0.957000072523856,1.51722334070388,0.112716037728702,0.759385058772625,"p >= .05",244
"935",1.2055985367419,"avrate+position+yellowCards+club+meanIAT+refCountry+victories",0.960264936804759,1.51361127131284,0.107248477229546,0.762711755356163,"p >= .05",245
"807",1.20559854797628,"avrate+position+yellowCards+club+refCountry+victories",0.960264941099428,1.5136112927526,0.107248467205721,0.762711757919211,"p >= .05",246
"1",1.20966747792573,"avrate",0.967207636197863,1.51290721080686,0.0953517304142451,0.000714012684700751,"p >= .05",247
"877",1.20984446951851,"avrate+yellowCards+height+club+age+refCountry+victories",0.966906170008275,1.51382180177007,0.0957752164170511,0.762383357904839,"p >= .05",248
"1005",1.20984447869127,"avrate+yellowCards+height+club+age+meanIAT+refCountry+victories",0.966906166230829,1.51382183063907,0.0957752202189188,0.762383350997952,"p >= .05",249
"1003",1.20984613383786,"avrate+position+height+club+age+meanIAT+refCountry+victories",0.959114109554909,1.52612463207499,0.107910244607247,0.760989440355574,"p >= .05",250
"875",1.20984620797807,"avrate+position+height+club+age+refCountry+victories",0.959114117527839,1.52612480643257,0.107910211625858,0.760989427074832,"p >= .05",251
"385",1.21111106834121,"avrate+meanIAT+refCountry",0.968315409994689,1.51478537335951,0.0933648855767745,0.710502822672942,"p >= .05",252
"257",1.21111107865602,"avrate+refCountry",0.96831542046894,1.51478538277642,0.0933648676414164,0.710502834881069,"p >= .05",253
"129",1.21216872599004,"avrate+meanIAT",0.969090593320349,1.51621843241089,0.0919869576922077,0.000804359777004736,"p >= .05",254
"273",1.21310266849491,"avrate+weight+refCountry",0.971804374135771,1.51431514765325,0.0877831624908547,0.71191407154945,"p >= .05",255
"401",1.2131026773575,"avrate+weight+meanIAT+refCountry",0.971804366930725,1.51431518100685,0.0877831715478491,0.711914055069906,"p >= .05",256
"867",1.21473118748639,"avrate+position+club+age+refCountry+victories",0.961517680299458,1.53462789929409,0.102902267092932,0.760231524687969,"p >= .05",257
"995",1.21473123981088,"avrate+position+club+age+meanIAT+refCountry+victories",0.961517698150893,1.53462800301042,0.102902226964739,0.760231537283377,"p >= .05",258
"1007",1.21710506965628,"avrate+position+yellowCards+height+club+age+meanIAT+refCountry+victories",0.970309704711112,1.52667209592019,0.089265054071201,0.763529953894666,"p >= .05",259
"879",1.21710508305277,"avrate+position+yellowCards+height+club+age+refCountry+victories",0.970309700199853,1.52667213662584,0.0892650582523806,0.763529940003623,"p >= .05",260
"17",1.21959893874311,"avrate+weight",0.976415948922609,1.52334829539046,0.0801835717585224,0.00364842248792577,"p >= .05",261
"999",1.22235185062943,"avrate+position+yellowCards+club+age+meanIAT+refCountry+victories",0.972850980776846,1.535840613065,0.0847678930431841,0.762709772319272,"p >= .05",262
"871",1.22235187626337,"avrate+position+yellowCards+club+age+refCountry+victories",0.972850988172788,1.53584066580524,0.0847678787548535,0.762709774726073,"p >= .05",263
"145",1.22242664252336,"avrate+weight+meanIAT",0.978566669607262,1.52705680947693,0.076875110024688,0.00375283899024151,"p >= .05",264
"281",1.2229288909218,"avrate+height+weight+refCountry",0.979197189594146,1.52732778253897,0.0759652948036679,0.711974561637289,"p >= .05",265
"409",1.22292891152486,"avrate+height+weight+meanIAT+refCountry",0.979197187427895,1.52732783738056,0.0759652954005149,0.711974548124791,"p >= .05",266
"25",1.22583567295408,"avrate+height+weight",0.98092453174707,1.53189470591632,0.073357611399262,0.00375510245896927,"p >= .05",267
"153",1.22893582306385,"avrate+height+weight+meanIAT",0.983281780237978,1.53596180419828,0.0700187179928649,0.00386135701629851,"p >= .05",268
"9",1.23552726682629,"avrate+height",0.988722829969065,1.54393888843348,0.0628554001523142,0.00309483457087397,"p >= .05",269
"393",1.23698089462145,"avrate+height+meanIAT+refCountry",0.990523091303894,1.54476129541239,0.0606593175307819,0.711673334992291,"p >= .05",270
"265",1.23698091470761,"avrate+height+refCountry",0.990523102381322,1.5447613283045,0.0606593037218727,0.711673344292851,"p >= .05",271
"137",1.23869446939608,"avrate+height+meanIAT",0.991141192579328,1.54807811440006,0.0598711926681228,0.00320027587480985,"p >= .05",272
"65",1.24398773990131,"avrate+age",0.996353100619205,1.55316975082733,0.0538919117108943,0.0173300220502156,"p >= .05",273
"193",1.24624857025289,"avrate+age+meanIAT",0.998018184126706,1.55621963964154,0.0520815071756862,0.017430523919469,"p >= .05",274
"81",1.24906496761345,"avrate+weight+age",1.00119649349868,1.55829879893728,0.0487743036673254,0.0183524113129782,"p < .05",275
"209",1.25156648150965,"avrate+weight+age+meanIAT",1.00305890000396,1.56164175167806,0.0469214031719509,0.0184611295399071,"p < .05",276
"275",1.25557148730499,"avrate+position+weight+refCountry",1.00426061625241,1.56977156548877,0.0457953660640492,0.714339283852636,"p < .05",277
"403",1.25557148767401,"avrate+position+weight+meanIAT+refCountry",1.00426061628333,1.56977156636317,0.0457953660394804,0.714339283705815,"p < .05",278
"405",1.25617783953425,"avrate+yellowCards+weight+meanIAT+refCountry",1.01479289293966,1.55498011024282,0.0361851730988698,0.723533726870706,"p < .05",279
"277",1.25617784123615,"avrate+yellowCards+weight+refCountry",1.01479287778785,1.55498013767358,0.0361851862092735,0.723533706129454,"p < .05",280
"283",1.25700352508978,"avrate+position+height+weight+refCountry",1.00504173195846,1.57213159597779,0.0450672562756191,0.714345829414024,"p < .05",281
"411",1.25700355235624,"avrate+position+height+weight+meanIAT+refCountry",1.00504175540172,1.57213162751099,0.0450672343502637,0.714345859040481,"p < .05",282
"261",1.25921065346267,"avrate+yellowCards+refCountry",1.01477720598264,1.56252176383729,0.0363327842072089,0.72181136202005,"p < .05",283
"389",1.25921066198787,"avrate+yellowCards+meanIAT+refCountry",1.01477719050783,1.56252180882232,0.0363327977780652,0.721811341199083,"p < .05",284
"89",1.26013177932088,"avrate+height+weight+age",1.00968372623141,1.57270248098507,0.0408342899923913,0.0186600678708348,"p < .05",285
"217",1.26296483501585,"avrate+height+weight+age+meanIAT",1.01179924385607,1.57647891533068,0.0390508138880984,0.0187752171114431,"p < .05",286
"73",1.26380111691868,"avrate+height+age",1.01283171341077,1.57695818760085,0.038186370144071,0.0186274960608625,"p < .05",287
"465",1.26486575084253,"avrate+weight+age+meanIAT+refCountry",1.01342171034258,1.57869655971116,0.0377216804483045,0.713724810263491,"p < .05",288
"337",1.26486578168631,"avrate+weight+age+refCountry",1.01342171530528,1.57869662897343,0.0377216774137093,0.713724806268113,"p < .05",289
"27",1.2653648075173,"avrate+position+height+weight",1.01164592998255,1.58271589757783,0.039267375470968,0.0137147794727351,"p < .05",290
"387",1.26575814647711,"avrate+position+meanIAT+refCountry",1.01149142689803,1.58394193244575,0.0394148530322245,0.713677738867553,"p < .05",291
"259",1.26575814925132,"avrate+position+refCountry",1.01149143180485,1.58394193170511,0.0394148488641689,0.713677746447008,"p < .05",292
"201",1.26663946006666,"avrate+height+age+meanIAT",1.01495736618506,1.58073193539978,0.0364990883485077,0.0187434172358112,"p < .05",293
"449",1.26719318953443,"avrate+age+meanIAT+refCountry",1.01405054815553,1.58352912734304,0.0372806334714098,0.712979883887651,"p < .05",294
"321",1.26719320597983,"avrate+age+refCountry",1.0140505606007,1.58352914901029,0.0372806236615539,0.712979899757049,"p < .05",295
"19",1.26727671279315,"avrate+position+weight",1.01359444475383,1.58445054143707,0.0376682515265193,0.0136987053653558,"p < .05",296
"155",1.26864553831035,"avrate+position+height+weight+meanIAT",1.0141212930051,1.58705029958055,0.0372787072696533,0.0138074861992487,"p < .05",297
"5",1.2694732699916,"avrate+yellowCards",1.0242686252249,1.57337864651407,0.029336027579497,0.0253483345765002,"p < .05",298
"3",1.26960701087521,"avrate+position",1.01494444027281,1.58816768495252,0.0366329566539446,0.0129602449154576,"p < .05",299
"147",1.2704547990473,"avrate+position+weight+meanIAT",1.01599926402317,1.58863835199145,0.0358031377146959,0.0137921816688756,"p < .05",300
"267",1.27091402769481,"avrate+position+height+refCountry",1.01639884665269,1.58916204117198,0.0354985917157032,0.714106573149864,"p < .05",301
"395",1.27091403061981,"avrate+position+height+meanIAT+refCountry",1.01639883735502,1.58916206302398,0.0354985993739292,0.714106555052902,"p < .05",302
"133",1.27186964059363,"avrate+yellowCards+meanIAT",1.02601120209274,1.57664202823931,0.0282166253993896,0.0253720031492651,"p < .05",303
"131",1.27268272080246,"avrate+position+meanIAT",1.01726117425308,1.59223742026566,0.0348842909308298,0.0130495571909407,"p < .05",304
"413",1.27383906764873,"avrate+yellowCards+height+weight+meanIAT+refCountry",1.02879467341695,1.5772495836111,0.0263923267182723,0.723724109690807,"p < .05",305
"285",1.27383907036779,"avrate+yellowCards+height+weight+refCountry",1.02879466930384,1.57724959665031,0.0263923297127911,0.723724103399197,"p < .05",306
"11",1.27450085896466,"avrate+position+height",1.01911303688114,1.59388839188318,0.0335114261138925,0.0132538556968878,"p < .05",307
"83",1.27515324842141,"avrate+position+weight+age",1.02063133598915,1.59314705479213,0.0323761593412665,0.0273643433469063,"p < .05",308
"67",1.27701465873888,"avrate+position+age",1.02180092946084,1.59597274930496,0.0315907765594824,0.027112464040758,"p < .05",309
"139",1.27783749441531,"avrate+position+height+meanIAT",1.02164106243527,1.59828018094862,0.0317533577497731,0.0133470791620435,"p < .05",310
"211",1.27788485315565,"avrate+position+weight+age+meanIAT",1.02265041667549,1.59682103610076,0.0310065784166775,0.0274632751371286,"p < .05",311
"91",1.27823655942775,"avrate+position+height+weight+age",1.02280925964791,1.59745200431617,0.0309085693859137,0.0273959867336289,"p < .05",312
"21",1.27872554838087,"avrate+yellowCards+weight",1.03346983720643,1.58218360054117,0.0236366529657899,0.0289403856616636,"p < .05",313
"195",1.27967286817897,"avrate+position+age+meanIAT",1.02375625595898,1.59956302100389,0.0302957937689612,0.0272092060675221,"p < .05",314
"345",1.28056706350801,"avrate+height+weight+age+refCountry",1.0255844410778,1.59894391769262,0.0290388414786865,0.713845342166878,"p < .05",315
"473",1.28056706972937,"avrate+height+weight+age+meanIAT+refCountry",1.02558443966801,1.59894393542681,0.0290388428333529,0.713845337070623,"p < .05",316
"219",1.2811483435346,"avrate+position+height+weight+age+meanIAT",1.02496179185867,1.60136806189139,0.0295131855718705,0.0274968211233511,"p < .05",317
"149",1.28157706909584,"avrate+yellowCards+weight+meanIAT",1.03558676363403,1.58599920519331,0.0225162149990411,0.0289751982945172,"p < .05",318
"75",1.28177260815609,"avrate+position+height+age",1.02588543854152,1.60148585533586,0.0288966819311357,0.0273520834837087,"p < .05",319
"203",1.28468704965059,"avrate+position+height+age+meanIAT",1.02804651998973,1.60539507060091,0.0275784018146588,0.0274539959786894,"p < .05",320
"339",1.28642414919518,"avrate+position+weight+age+refCountry",1.02919638117649,1.60794103234293,0.0269115316930438,0.716063237037529,"p < .05",321
"467",1.28642418369291,"avrate+position+weight+age+meanIAT+refCountry",1.02919639149581,1.60794110246032,0.0269115269296772,0.716063239153434,"p < .05",322
"457",1.28646328460882,"avrate+height+age+meanIAT+refCountry",1.03068844438456,1.60571100962982,0.0259322194135864,0.713781554508901,"p < .05",323
"329",1.28646330044657,"avrate+height+age+refCountry",1.03068845277348,1.60571103609676,0.0259322149423627,0.713781563576277,"p < .05",324
"397",1.2883881352489,"avrate+yellowCards+height+meanIAT+refCountry",1.04076318701152,1.59492957453325,0.0199728371575176,0.723481869452932,"p < .05",325
"269",1.28838815819615,"avrate+yellowCards+height+refCountry",1.04076320058491,1.59492961054655,0.0199728312178018,0.72348187830486,"p < .05",326
"29",1.29201201384808,"avrate+yellowCards+height+weight",1.04395540717807,1.59900991215715,0.0185002708447376,0.0293272058964886,"p < .05",327
"347",1.29322357933226,"avrate+position+height+weight+age+refCountry",1.03437644246838,1.61684581886835,0.0240347824893865,0.716112576900051,"p < .05",328
"475",1.29322359286381,"avrate+position+height+weight+age+meanIAT+refCountry",1.03437644669489,1.61684584609737,0.0240347807763465,0.71611257829468,"p < .05",329
"69",1.29388913504065,"avrate+yellowCards+age",1.04388126224185,1.60377348874032,0.0186729299514321,0.0369441108359151,"p < .05",330
"323",1.29483792704946,"avrate+position+age+refCountry",1.03534669540822,1.61936601986708,0.0235508674782679,0.715678155292926,"p < .05",331
"451",1.29483795533854,"avrate+position+age+meanIAT+refCountry",1.03534670035357,1.61936608289062,0.0235508663338144,0.715678150715936,"p < .05",332
"157",1.29528749661869,"avrate+yellowCards+height+weight+meanIAT",1.04640032554634,1.60337268436984,0.0174739681001027,0.0293636518008771,"p < .05",333
"197",1.29598303446348,"avrate+yellowCards+age+meanIAT",1.0453571795903,1.60669679073274,0.0180539472147666,0.036981810399066,"p < .05",334
"785",1.29609007772142,"avrate+weight+refCountry+victories",1.03493404247652,1.62314642346497,0.0238797248851659,0.718967642486452,"p < .05",335
"913",1.29609016767866,"avrate+weight+meanIAT+refCountry+victories",1.03493406868583,1.62314660767366,0.0238797148098878,0.718967646898683,"p < .05",336
"469",1.29713493520512,"avrate+yellowCards+weight+age+meanIAT+refCountry",1.0469849303419,1.60705182220736,0.0173124409253733,0.724025004549551,"p < .05",337
"341",1.29713495560846,"avrate+yellowCards+weight+age+refCountry",1.04698493853222,1.60705186019214,0.0173124382914382,0.724025008465925,"p < .05",338
"897",1.29797384151039,"avrate+meanIAT+refCountry+victories",1.03429495230595,1.62887393918837,0.0243854807342036,0.717470966584476,"p < .05",339
"769",1.29797388182194,"avrate+refCountry+victories",1.03429494475029,1.62887405226433,0.0243854878416189,0.717470946012069,"p < .05",340
"917",1.29847561071665,"avrate+yellowCards+weight+meanIAT+refCountry+victories",1.04312153319752,1.61633985874849,0.0193954534715188,0.722945509232672,"p < .05",341
"789",1.29847561521504,"avrate+yellowCards+weight+refCountry+victories",1.04312154026027,1.61633985900376,0.0193954500304449,0.722945517188244,"p < .05",342
"331",1.29934425188187,"avrate+position+height+age+refCountry",1.03970273669053,1.62382518129409,0.0213193530734979,0.716047678291714,"p < .05",343
"459",1.29934425555718,"avrate+position+height+age+meanIAT+refCountry",1.03970274108887,1.62382518361095,0.0213193508560432,0.716047685584498,"p < .05",344
"85",1.29938109438156,"avrate+yellowCards+weight+age",1.0496981428206,1.60845404937023,0.0161518987682206,0.0387819189872342,"p < .05",345
"513",1.29949631111825,"avrate+victories",1.03513938001541,1.63136549068859,0.0239719936723238,0.0339582020686506,"p < .05",346
"13",1.30124380859126,"avrate+yellowCards+height",1.05156421170343,1.61020642444099,0.0154131114220726,0.0288068680488667,"p < .05",347
"213",1.30185390476394,"avrate+yellowCards+weight+age+meanIAT",1.05148584562051,1.61183680827292,0.0154922124249493,0.0388265423720906,"p < .05",348
"901",1.3026480067538,"avrate+yellowCards+meanIAT+refCountry+victories",1.04389299722705,1.625541922407,0.0192748414872978,0.721205757030808,"p < .05",349
"773",1.30264800899459,"avrate+yellowCards+refCountry+victories",1.04389301184456,1.62554190523716,0.0192748340021047,0.72120577405171,"p < .05",350
"325",1.30438588863902,"avrate+yellowCards+age+refCountry",1.0508169292388,1.61914268712162,0.0159789392381739,0.722809226756672,"p < .05",351
"453",1.30438593588057,"avrate+yellowCards+age+meanIAT+refCountry",1.05081694214791,1.61914278451323,0.0159789365395958,0.722809230144183,"p < .05",352
"141",1.30460016772746,"avrate+yellowCards+height+meanIAT",1.05408258941634,1.61465677805847,0.0145209119529968,0.0288424394086755,"p < .05",353
"641",1.30656039726051,"avrate+meanIAT+victories",1.04064201365426,1.6404297052115,0.0212740474700943,0.0340747311499512,"p < .05",354
"529",1.30879626595586,"avrate+weight+victories",1.0439471995706,1.64083745469556,0.0196590859676254,0.0363954343896413,"p < .05",355
"279",1.30996200801431,"avrate+position+yellowCards+weight+refCountry",1.05600441370536,1.62499364602058,0.0140666591503192,0.72521510598825,"p < .05",356
"407",1.30996202437098,"avrate+position+yellowCards+weight+meanIAT+refCountry",1.05600442437,1.62499367019023,0.0140666557704725,0.725215113897802,"p < .05",357
"517",1.31132050013986,"avrate+yellowCards+victories",1.05141743023775,1.63546979975235,0.016179565757681,0.0395402570496432,"p < .05",358
"793",1.31453371375816,"avrate+height+weight+refCountry+victories",1.04929009823109,1.64682663785726,0.0173881135890074,0.719143806828367,"p < .05",359
"921",1.31453380350531,"avrate+height+weight+meanIAT+refCountry+victories",1.0492900933623,1.64682687036623,0.0173881218766299,0.719143769590428,"p < .05",360
"287",1.3159434481139,"avrate+position+yellowCards+height+weight+refCountry",1.06056270587967,1.63281920911746,0.0126271962892377,0.725274320648641,"p < .05",361
"415",1.31594345996984,"avrate+position+yellowCards+height+weight+meanIAT+refCountry",1.06056270889663,1.63281923389424,0.0126271959128681,0.725274319604527,"p < .05",362
"657",1.31626712177414,"avrate+weight+meanIAT+victories",1.04979209261413,1.65038310733438,0.0172662776530586,0.0365256197664716,"p < .05",363
"93",1.31659149730572,"avrate+yellowCards+height+weight+age",1.06347244257488,1.62995588920084,0.0115735168531457,0.0394282470383782,"p < .05",364
"645",1.31771982420285,"avrate+yellowCards+meanIAT+victories",1.05636049528668,1.64374334599286,0.0144425169981605,0.0396507478211547,"p < .05",365
"577",1.31866361127829,"avrate+age+victories",1.05022589999299,1.65571399421887,0.0172214682453101,0.0424723892748607,"p < .05",366
"221",1.31955066083807,"avrate+yellowCards+height+weight+age+meanIAT",1.06563654858138,1.63396605422006,0.0109914634875297,0.0394788545852362,"p < .05",367
"349",1.31996367716412,"avrate+yellowCards+height+weight+age+refCountry",1.06521747014237,1.63563230783266,0.0111661922919197,0.724284035838517,"p < .05",368
"477",1.31996370304639,"avrate+yellowCards+height+weight+age+meanIAT+refCountry",1.06521747436364,1.63563236549493,0.0111661924805812,0.724284031933549,"p < .05",369
"797",1.32020873931853,"avrate+yellowCards+height+weight+refCountry+victories",1.06039118348205,1.6436869171711,0.0129775031710527,0.723208409544715,"p < .05",370
"925",1.32020875448169,"avrate+yellowCards+height+weight+meanIAT+refCountry+victories",1.06039117593049,1.64368696663347,0.012977507115267,0.72320839511785,"p < .05",371
"533",1.3204244705518,"avrate+yellowCards+weight+victories",1.06049965320645,1.64405596660068,0.0129495252201011,0.0425470973746027,"p < .05",372
"77",1.32066811223876,"avrate+yellowCards+height+age",1.06699877232668,1.63464505107254,0.0105917327163831,0.0393746545173049,"p < .05",373
"537",1.32092062190249,"avrate+height+weight+victories",1.05322076020304,1.6566624541572,0.0160091096031328,0.0366803599191183,"p < .05",374
"391",1.32178871527723,"avrate+position+yellowCards+meanIAT+refCountry",1.06466548122795,1.6410087850497,0.0114816987185094,0.724615716991574,"p < .05",375
"263",1.32178873720409,"avrate+position+yellowCards+refCountry",1.06466546184774,1.6410088693658,0.0114817070972309,0.724615680726926,"p < .05",376
"205",1.32364352880686,"avrate+yellowCards+height+age+meanIAT",1.06918330201785,1.6386640046152,0.0100503718904664,0.0394258571120395,"p < .05",377
"593",1.32453878223178,"avrate+weight+age+victories",1.05602437051136,1.66132812331453,0.0150342148292547,0.0436514496404065,"p < .05",378
"705",1.32542138796942,"avrate+age+meanIAT+victories",1.05545883046707,1.66443427727955,0.0153313620400272,0.0426147303923271,"p < .05",379
"399",1.32698274004714,"avrate+position+yellowCards+height+meanIAT+refCountry",1.06990898127598,1.64582522737866,0.0100235355004169,0.725150513460413,"p < .05",380
"271",1.32698274115659,"avrate+position+yellowCards+height+refCountry",1.06990898439282,1.64582522533612,0.0100235345600566,0.72515051729908,"p < .05",381
"661",1.32726650923326,"avrate+yellowCards+weight+meanIAT+victories",1.06581476342043,1.65285417972517,0.0114253008711054,0.0426737743963023,"p < .05",382
"333",1.32751543815352,"avrate+yellowCards+height+age+refCountry",1.07177081036652,1.64428553333457,0.00946503671006227,0.724202029932178,"p < .05",383
"461",1.32751546707401,"avrate+yellowCards+height+age+meanIAT+refCountry",1.07177080232126,1.64428561732034,0.00946504099598399,0.724202009199519,"p < .05",384
