"","name","value"
"813","Weight",0.0428733507532287
"814","Age",0.0474762360763517
"815","Mean_IAT",0.0474762360763517
"816","Victories",0.0474762360763517
"817","Skin_Tone",0.0428733507532287
"818","Position",0.0498474952618173
"819","Yellow_Cards",0.0498474952618173
"820","Height",0.0498474952618173
"821","Weight",0.0498474952618173
"822","Age",0.0547422199386681
"823","Mean_IAT",0.0547422199386681
"824","Victories",0.0547422199386681
"825","Skin_Tone",0.0521636416338783
"826","Position",0.0521636416338783
"827","Yellow_Cards",0.0521636416338783
"828","Height",0.0521636416338783
"829","Weight",0.0521636416338783
"830","Age",0.0571007917994375
"831","Mean_IAT",0.0571007917994375
"832","Victories",0.0571007917994375
"833","Skin_Tone",0.0365256197664716
"834","Position",0.0446011572531935
"835","Yellow_Cards",0.0410017459823509
"836","Height",0.0352285499005512
"837","Weight",0.0352285499005512
"838","Age",0.0422487969282941
"839","Mean_IAT",0.0422487969282941
"840","Victories",0.0422487969282941
"841","Skin_Tone",0.0465140300271955
"842","Position",0.0465140300271955
"843","Yellow_Cards",0.0426737743963023
"844","Height",0.0368151536035757
"845","Weight",0.0368151536035757
"846","Age",0.0442777726362651
"847","Mean_IAT",0.0442777726362651
"848","Victories",0.0442777726362651
"849","Skin_Tone",0.0426737743963023
"850","Position",0.0500143300611379
"851","Yellow_Cards",0.0500143300611379
"852","Height",0.0445990937753468
"853","Weight",0.0445990937753468
"854","Age",0.0506926753877679
"855","Mean_IAT",0.0506926753877679
"856","Victories",0.0506926753877679
"857","Skin_Tone",0.0522269918158659
"858","Position",0.0522269918158659
"859","Yellow_Cards",0.0522269918158659
"860","Height",0.0465202470887437
"861","Weight",0.0465202470887437
"862","Age",0.0528356476670513
"863","Mean_IAT",0.0528356476670513
"864","Victories",0.0528356476670513
"865","Skin_Tone",0.0368151536035757
"866","Position",0.0445990937753468
"867","Yellow_Cards",0.0413576629720033
"868","Height",0.0413576629720033
"869","Weight",0.0413576629720033
"870","Age",0.0476234603708768
"871","Mean_IAT",0.0476234603708768
"872","Victories",0.0476234603708768
"873","Skin_Tone",0.0465202470887437
"874","Position",0.0465202470887437
"875","Yellow_Cards",0.0431740981929035
"876","Height",0.0431740981929035
"877","Weight",0.0431740981929035
"878","Age",0.0498650000058119
"879","Mean_IAT",0.0498650000058119
"880","Victories",0.0498650000058119
"881","Skin_Tone",0.0431740981929035
"882","Position",0.0500275424971746
"883","Yellow_Cards",0.0500275424971746
"884","Height",0.0500275424971746
"885","Weight",0.0500275424971746
"886","Age",0.0551168349189588
"887","Mean_IAT",0.0551168349189588
"888","Victories",0.0551168349189588
"889","Skin_Tone",0.0522727994651743
"890","Position",0.0522727994651743
"891","Yellow_Cards",0.0522727994651743
"892","Height",0.0522727994651743
"893","Weight",0.0522727994651743
"894","Age",0.0575226918884361
"895","Mean_IAT",0.0575226918884361
"896","Victories",0.0575226918884361
"897","Skin_Tone",0.0426147303923271
"898","Position",0.0504152045840852
"899","Yellow_Cards",0.0454356567459017
"900","Height",0.0422487969282941
"901","Weight",0.0422487969282941
"902","Age",0.0419487752322534
"903","Mean_IAT",0.0419487752322534
"904","Victories",0.0419487752322534
"905","Skin_Tone",0.0525248674074252
"906","Position",0.0525248674074252
"907","Yellow_Cards",0.0474762360763517
"908","Height",0.0442777726362651
"909","Weight",0.0442777726362651
"910","Age",0.0437985781594388
"911","Mean_IAT",0.0437985781594388
"912","Victories",0.0437985781594388
"913","Skin_Tone",0.0474762360763517
"914","Position",0.0547422199386681
"915","Yellow_Cards",0.0547422199386681
"916","Height",0.0506926753877679
"917","Weight",0.0506926753877679
"918","Age",0.0506939789548591
"919","Mean_IAT",0.0506939789548591
"920","Victories",0.0506939789548591
"921","Skin_Tone",0.0571007917994375
"922","Position",0.0571007917994375
"923","Yellow_Cards",0.0571007917994375
"924","Height",0.0528356476670513
"925","Weight",0.0528356476670513
"926","Age",0.0527595806326675
"927","Mean_IAT",0.0527595806326675
"928","Victories",0.0527595806326675
"929","Skin_Tone",0.0442777726362651
"930","Position",0.0506926753877679
"931","Yellow_Cards",0.0476234603708768
"932","Height",0.0476234603708768
"933","Weight",0.0476234603708768
"934","Age",0.0471485758315126
"935","Mean_IAT",0.0471485758315126
"936","Victories",0.0471485758315126
"937","Skin_Tone",0.0528356476670513
"938","Position",0.0528356476670513
"939","Yellow_Cards",0.0498650000058119
"940","Height",0.0498650000058119
"941","Weight",0.0498650000058119
"942","Age",0.0491579764309228
"943","Mean_IAT",0.0491579764309228
"944","Victories",0.0491579764309228
"945","Skin_Tone",0.0498650000058119
"946","Position",0.0551168349189588
"947","Yellow_Cards",0.0551168349189588
"948","Height",0.0551168349189588
"949","Weight",0.0551168349189588
"950","Age",0.0550542889217511
"951","Mean_IAT",0.0550542889217511
"952","Victories",0.0550542889217511
"953","Skin_Tone",0.0575226918884361
"954","Position",0.0575226918884361
"955","Yellow_Cards",0.0575226918884361
"956","Height",0.0575226918884361
"957","Weight",0.0575226918884361
"958","Age",0.0573678406526951
"959","Mean_IAT",0.0573678406526951
"960","Victories",0.0573678406526951
"961","Skin_Tone",0.0437985781594388
"962","Position",0.0506939789548591
"963","Yellow_Cards",0.0471485758315126
"964","Height",0.0422939897646343
"965","Weight",0.0422939897646343
"966","Age",0.0422939897646343
"967","Mean_IAT",0.0422939897646343
"968","Victories",0.0422939897646343
"969","Skin_Tone",0.0527595806326675
"970","Position",0.0527595806326675
"971","Yellow_Cards",0.0491579764309228
"972","Height",0.0442854655217976
"973","Weight",0.0442854655217976
"974","Age",0.0442854655217976
"975","Mean_IAT",0.0442854655217976
"976","Victories",0.0442854655217976
"977","Skin_Tone",0.0491579764309228
"978","Position",0.0550542889217511
"979","Yellow_Cards",0.0550542889217511
"980","Height",0.0507358298223938
"981","Weight",0.0507358298223938
"982","Age",0.0507358298223938
"983","Mean_IAT",0.0507358298223938
"984","Victories",0.0507358298223938
"985","Skin_Tone",0.0573678406526951
"986","Position",0.0573678406526951
"987","Yellow_Cards",0.0573678406526951
"988","Height",0.0528459521983973
"989","Weight",0.0528459521983973
"990","Age",0.0528459521983973
"991","Mean_IAT",0.0528459521983973
"992","Victories",0.0528459521983973
"993","Skin_Tone",0.0442854655217976
"994","Position",0.0507358298223938
"995","Yellow_Cards",0.0476845149045109
"996","Height",0.0476845149045109
"997","Weight",0.0476845149045109
"998","Age",0.0476845149045109
"999","Mean_IAT",0.0476845149045109
"1000","Victories",0.0476845149045109
"1001","Skin_Tone",0.0528459521983973
"1002","Position",0.0528459521983973
"1003","Yellow_Cards",0.0498820598941469
"1004","Height",0.0498820598941469
"1005","Weight",0.0498820598941469
"1006","Age",0.0498820598941469
"1007","Mean_IAT",0.0498820598941469
"1008","Victories",0.0498820598941469
"1009","Skin_Tone",0.0498820598941469
"1010","Position",0.0551428603392809
"1011","Yellow_Cards",0.0551428603392809
"1012","Height",0.0551428603392809
"1013","Weight",0.0551428603392809
"1014","Age",0.0551428603392809
"1015","Mean_IAT",0.0551428603392809
"1016","Victories",0.0551428603392809
"1017","Skin_Tone",0.0575246841613019
"1018","Position",0.0575246841613019
"1019","Yellow_Cards",0.0575246841613019
"1020","Height",0.0575246841613019
"1021","Weight",0.0575246841613019
"1022","Age",0.0575246841613019
"1023","Mean_IAT",0.0575246841613019
"1024","Victories",0.0575246841613019
