"","rownumber","covariates.formula","covariates.rownumber","R2c","R2m","Avrate_OR","Avrate_LCI","Avrate_UCI","R2_first_covariate","Pval_first_covariate","Model Covariates","n"
"328",328,"height+age+refCountry","328",0.750795190254927,0.71363359134168,1.01422359982606,1.00466555585065,1.02387257575799,0.0141233935086279,0.00346163162753455,"3",537
"387",387,"avrate+position+meanIAT+refCountry","387",0.750597727562651,0.713677738867553,1.26575814647711,1.01149142689803,1.58394193244575,0.235671267934163,0.0394148530322245,"4",538
"259",259,"avrate+position+refCountry","259",0.75059772630289,0.713677746447008,1.26575814925132,1.01149143180485,1.58394193170511,0.235671270125903,0.0394148488641689,"3",539
"344",344,"height+weight+age+refCountry","344",0.750772958297142,0.713719173674554,1.0094706756133,0.994179654031114,1.02499688138989,0.00942610992219638,0.226126853175844,"4",540
"472",472,"height+weight+age+meanIAT+refCountry","472",0.750772956374139,0.713719178364721,1.00947067556722,0.994179654539112,1.02499688077258,0.00942610987655041,0.226126838494598,"5",541
"337",337,"avrate+weight+age+refCountry","337",0.75082894701989,0.713724806268113,1.26486578168631,1.01342171530528,1.57869662897343,0.234966015116581,0.0377216774137093,"4",542
"465",465,"avrate+weight+age+meanIAT+refCountry","465",0.750828943215753,0.713724810263491,1.26486575084253,1.01342171034258,1.57869655971116,0.234965990731558,0.0377216804483045,"5",543
"457",457,"avrate+height+age+meanIAT+refCountry","457",0.750851822686506,0.713781554508901,1.28646328460882,1.03068844438456,1.60571100962982,0.251896813357541,0.0259322194135864,"5",544
"329",329,"avrate+height+age+refCountry","329",0.750851822355854,0.713781563576277,1.28646330044657,1.03068845277348,1.60571103609676,0.251896825668614,0.0259322149423627,"4",545
"473",473,"avrate+height+weight+age+meanIAT+refCountry","473",0.750832995997101,0.713845337070623,1.28056706972937,1.02558443966801,1.59894393542681,0.247303003051778,0.0290388428333529,"6",546
"345",345,"avrate+height+weight+age+refCountry","345",0.750832994343581,0.713845342166878,1.28056706350801,1.0255844410778,1.59894391769262,0.247302998193495,0.0290388414786865,"5",547
"266",266,"position+height+refCountry","266",0.750472494673118,0.714008678384497,1.54114704261128,1.31711371327426,1.80328712928291,0.432526972039669,6.7875503480452e-08,"3",548
"394",394,"position+height+meanIAT+refCountry","394",0.750472485813722,0.714008679517429,1.5411470297685,1.31711374910045,1.80328705017801,0.432526963706406,6.78750811758322e-08,"4",549
"395",395,"avrate+position+height+meanIAT+refCountry","395",0.750517069936748,0.714106555052902,1.27091403061981,1.01639883735502,1.58916206302398,0.239736350753522,0.0354985993739292,"5",550
"267",267,"avrate+position+height+refCountry","267",0.750517066045484,0.714106573149864,1.27091402769481,1.01639884665269,1.58916204117198,0.239736348452032,0.0354985917157032,"4",551
"274",274,"position+weight+refCountry","274",0.750440863928229,0.714277246046897,1.52289246271144,1.30304484132631,1.77983241975212,0.420611462563533,1.23907750689922e-07,"3",552
"402",402,"position+weight+meanIAT+refCountry","402",0.750440853987293,0.714277280319858,1.52289244477948,1.30304485879634,1.77983235397492,0.420611450788593,1.23907272586929e-07,"4",553
"410",410,"position+height+weight+meanIAT+refCountry","410",0.750440191991735,0.714278565484147,1.52202345099283,1.30013934433739,1.78177469627514,0.420040667331847,1.7436189143657e-07,"5",554
"282",282,"position+height+weight+refCountry","282",0.750440191079133,0.714278569932542,1.52202344927809,1.30013934519068,1.78177469109099,0.420040666205228,1.74361848934186e-07,"4",555
"403",403,"avrate+position+weight+meanIAT+refCountry","403",0.750488193625176,0.714339283705815,1.25557148767401,1.00426061628333,1.56977156636317,0.227590837599453,0.0457953660394804,"5",556
"275",275,"avrate+position+weight+refCountry","275",0.750488193564776,0.714339283852636,1.25557148730499,1.00426061625241,1.56977156548877,0.227590837305544,0.0457953660640492,"4",557
"283",283,"avrate+position+height+weight+refCountry","283",0.750485816499931,0.714345829414024,1.25700352508978,1.00504173195846,1.57213159597779,0.228730733971543,0.0450672562756191,"5",558
"411",411,"avrate+position+height+weight+meanIAT+refCountry","411",0.750485813104376,0.714345859040481,1.25700355235624,1.00504175540172,1.57213162751099,0.22873075566318,0.0450672343502637,"6",559
"450",450,"position+age+meanIAT+refCountry","450",0.750864240575715,0.71555240855631,1.54699869724274,1.33248937122625,1.79604056959068,0.436316729472113,1.0098577352341e-08,"4",560
"322",322,"position+age+refCountry","322",0.750864234950939,0.715552418297914,1.54699869453543,1.33248939229792,1.79604053490225,0.436316727722074,1.00985385938932e-08,"3",561
"451",451,"avrate+position+age+meanIAT+refCountry","451",0.750942966639307,0.715678150715936,1.29483795533854,1.03534670035357,1.61936608289062,0.258385556309249,0.0235508663338144,"5",562
"323",323,"avrate+position+age+refCountry","323",0.750942963151711,0.715678155292926,1.29483792704946,1.03534669540822,1.61936601986708,0.258385534461667,0.0235508674782679,"4",563
"458",458,"position+height+age+meanIAT+refCountry","458",0.750790039002008,0.715912297676415,1.48069432039002,1.26585823957468,1.73199146783761,0.392511113165082,9.22321707125328e-07,"5",564
"330",330,"position+height+age+refCountry","330",0.750790036576153,0.715912304768831,1.48069431657373,1.2658582446734,1.73199145193339,0.392511110587713,9.22320886498104e-07,"4",565
"466",466,"position+weight+age+meanIAT+refCountry","466",0.750781352170208,0.71596227248697,1.48416195121796,1.27043699412914,1.73384174706989,0.394850270339262,6.4530435546451e-07,"5",566
"338",338,"position+weight+age+refCountry","338",0.750781351966593,0.715962273084878,1.48416195085116,1.27043699451113,1.73384174569157,0.394850270092125,6.45304307408266e-07,"4",567
"474",474,"position+height+weight+age+meanIAT+refCountry","474",0.750773462067969,0.715998853772587,1.47298226279411,1.25865667594171,1.72380347077786,0.387289095856131,1.3835962339848e-06,"6",568
"346",346,"position+height+weight+age+refCountry","346",0.750773462555335,0.715998877848536,1.47298226983412,1.25865666430706,1.72380350318977,0.387289100635556,1.38359881019228e-06,"5",569
"331",331,"avrate+position+height+age+refCountry","331",0.750867236431297,0.716047678291714,1.29934425188187,1.03970273669053,1.62382518129409,0.261859715574775,0.0213193530734979,"5",570
"459",459,"avrate+position+height+age+meanIAT+refCountry","459",0.750867235338915,0.716047685584498,1.29934425555718,1.03970274108887,1.62382518361095,0.26185971840336,0.0213193508560432,"6",571
"339",339,"avrate+position+weight+age+refCountry","339",0.750860596883522,0.716063237037529,1.28642414919518,1.02919638117649,1.60794103234293,0.251866391961615,0.0269115316930438,"5",572
"467",467,"avrate+position+weight+age+meanIAT+refCountry","467",0.750860599512754,0.716063239153434,1.28642418369291,1.02919639149581,1.60794110246032,0.251866418778378,0.0269115269296772,"6",573
"347",347,"avrate+position+height+weight+age+refCountry","347",0.75085235652654,0.716112576900051,1.29322357933226,1.03437644246838,1.61684581886835,0.257138000025105,0.0240347824893865,"6",574
"475",475,"avrate+position+height+weight+age+meanIAT+refCountry","475",0.750852357453822,0.71611257829468,1.29322359286381,1.03437644669489,1.61684584609737,0.257138010488539,0.0240347807763465,"7",575
"768",768,"refCountry+victories","768",0.750677736570805,0.717336276519378,1.32045568586374e-06,0,Inf,-13.5375336643761,0.996864979068787,"2",576
"896",896,"meanIAT+refCountry+victories","896",0.750677710670467,0.717336330579615,1.58063022286352e+31,1.38175452397094e-09,1.80813006803092e+71,71.8379615255548,0.126888887687042,"3",577
"769",769,"avrate+refCountry+victories","769",0.750688108957038,0.717470946012069,1.29797388182194,1.03429494475029,1.62887405226433,0.260804496216539,0.0243854878416189,"3",578
"897",897,"avrate+meanIAT+refCountry+victories","897",0.750688100291531,0.717470966584476,1.29797384151039,1.03429495230595,1.62887393918837,0.260804465159252,0.0243854807342036,"4",579
"832",832,"age+refCountry+victories","832",0.750914069479437,0.718128014013488,1.03904927821962,1.02257877859413,1.05578506533551,0.0383061395002099,2.61780193270696e-06,"3",580
"960",960,"age+meanIAT+refCountry+victories","960",0.750914065562048,0.718128025661758,1.0390492774089,1.02257877891744,1.05578506335416,0.0383061387199618,2.6177990272343e-06,"4",581
"961",961,"avrate+age+meanIAT+refCountry+victories","961",0.75095266421904,0.718319566975679,1.33522968937938,1.06346225117435,1.67644720950971,0.289103329022542,0.0127783888050865,"5",582
"833",833,"avrate+age+refCountry+victories","833",0.750952654414154,0.718319592084792,1.33522964803189,1.06346226258019,1.67644708770182,0.289103298055964,0.0127783819938025,"4",583
"904",904,"height+meanIAT+refCountry+victories","904",0.750488836299586,0.718778418363532,1.01977133769031,1.01004563676936,1.02959068711085,0.0195784234293776,6.21968979310195e-05,"4",584
"776",776,"height+refCountry+victories","776",0.750488828679136,0.718778442644708,1.0197713386328,1.01004563899493,1.02959068674535,0.0195784243536026,6.21967075796546e-05,"3",585
"912",912,"weight+meanIAT+refCountry+victories","912",0.75048109674975,0.718864883498146,1.01918206578311,1.00991695466886,1.02853217624663,0.019000409314293,4.54551824060395e-05,"4",586
"784",784,"weight+refCountry+victories","784",0.750481090547704,0.718864918013412,1.01918206556727,1.00991695511322,1.02853217535844,0.0190004091025177,4.54551344060207e-05,"3",587
"777",777,"avrate+height+refCountry+victories","777",0.750504526563946,0.718957501003302,1.32755392204799,1.05998760271767,1.66266040416552,0.283338092554205,0.013615246314258,"4",588
"905",905,"avrate+height+meanIAT+refCountry+victories","905",0.750504523985304,0.718957506139403,1.32755390689222,1.05998760349271,1.66266036498692,0.283338081137896,0.0136152450310398,"5",589
"785",785,"avrate+weight+refCountry+victories","785",0.750500327490294,0.718967642486452,1.29609007772142,1.03493404247652,1.62314642346497,0.259352099929436,0.0238797248851659,"4",590
"913",913,"avrate+weight+meanIAT+refCountry+victories","913",0.750500334521765,0.718967646898683,1.29609016767866,1.03493406868583,1.62314660767366,0.259352169336065,0.0238797148098878,"5",591
"792",792,"height+weight+refCountry+victories","792",0.750461422703947,0.719004948571808,1.01045075202825,0.994970074742191,1.02617229220589,0.0103965204326737,0.18689680870716,"4",592
"920",920,"height+weight+meanIAT+refCountry+victories","920",0.750461418395778,0.71900496195596,1.01045075209701,0.994970075999403,1.0261722910489,0.0103965205007175,0.186896771692384,"5",593
"921",921,"avrate+height+weight+meanIAT+refCountry+victories","921",0.75047992144699,0.719143769590428,1.31453380350531,1.0492900933623,1.64682687036623,0.273482080722735,0.0173881218766299,"6",594
"793",793,"avrate+height+weight+refCountry+victories","793",0.750479905345707,0.719143806828367,1.31453371375816,1.04929009823109,1.64682663785726,0.273482012449748,0.0173881135890074,"5",595
"976",976,"weight+age+meanIAT+refCountry+victories","976",0.750721663812243,0.7192462912487,1.01576184504761,1.00637064493054,1.02524068150431,0.0156389171985632,0.000966947099925949,"5",596
"848",848,"weight+age+refCountry+victories","848",0.750721660659775,0.719246303697892,1.01576184543726,1.00637064576166,1.02524068144419,0.0156389175821729,0.000966946279674352,"4",597
"840",840,"height+age+refCountry+victories","840",0.750724466388367,0.719327443462913,1.0176243123984,1.0078598079715,1.02748341881851,0.0174708052192582,0.000383107823293489,"4",598
"968",968,"height+age+meanIAT+refCountry+victories","968",0.750724466357807,0.719327443531685,1.01762431240308,1.00785980798215,1.0274834188171,0.0174708052238542,0.00038310781873239,"5",599
"849",849,"avrate+weight+age+refCountry+victories","849",0.750766091954984,0.719397024254129,1.32911587508632,1.06037469555373,1.66596677270195,0.284513965611511,0.0135641003310024,"5",600
"977",977,"avrate+weight+age+meanIAT+refCountry+victories","977",0.750766084948784,0.719397048228559,1.32911585398349,1.06037470652108,1.66596670256878,0.284513949734168,0.013564094692155,"6",601
"856",856,"height+weight+age+refCountry+victories","856",0.750702719858623,0.719427427376413,1.01246031458365,0.996870420763629,1.02829401620884,0.0123833237574567,0.117802236327041,"5",602
"984",984,"height+weight+age+meanIAT+refCountry+victories","984",0.750702709211016,0.719427452456698,1.01246031438591,0.996870423814552,1.02829401266008,0.0123833235621501,0.117802165061864,"6",603
"969",969,"avrate+height+age+meanIAT+refCountry+victories","969",0.750766915289767,0.719557075223235,1.35917448172325,1.08452276654844,1.70338081296992,0.306877516716741,0.00771116168519232,"6",604
"841",841,"avrate+height+age+refCountry+victories","841",0.750766905396525,0.719557098854172,1.35917443352856,1.08452277547222,1.70338067815432,0.306877481257945,0.00771115692146909,"5",605
"857",857,"avrate+height+weight+age+refCountry+victories","857",0.750748953179684,0.719624631260547,1.35204569012244,1.07831640217571,1.69526082000632,0.301618771519013,0.00896877880325164,"6",606
"985",985,"avrate+height+weight+age+meanIAT+refCountry+victories","985",0.750748944430171,0.719624657318216,1.35204565579073,1.07831641286456,1.69526071710846,0.301618746126596,0.00896877387360234,"7",607
"898",898,"position+meanIAT+refCountry+victories","898",0.750626216179236,0.720420034398561,1.62322910215008,1.39476524602102,1.88911555230079,0.484417438243859,3.87375873607958e-10,"4",608
"770",770,"position+refCountry+victories","770",0.750626203938307,0.720420090240518,1.62322908744328,1.39476526847266,1.88911548765999,0.484417429183647,3.87373586238653e-10,"3",609
"899",899,"avrate+position+meanIAT+refCountry+victories","899",0.750675190467002,0.720580754858972,1.35332074569175,1.07771210362365,1.69941214779124,0.302561383689283,0.00921145449883201,"5",610
"771",771,"avrate+position+refCountry+victories","771",0.7506751879425,0.720580763151073,1.35332073572815,1.07771210623108,1.69941211865637,0.302561376326948,0.00921145319547935,"4",611
"834",834,"position+age+refCountry+victories","834",0.750857251201973,0.720911497742938,1.58210562873815,1.3586335433229,1.84233506730817,0.458756636230379,3.53354260397618e-09,"4",612
"962",962,"position+age+meanIAT+refCountry+victories","962",0.750857249304278,0.72091150423548,1.5821056275688,1.3586335486385,1.84233505737673,0.458756635491268,3.53353894210782e-09,"5",613
"772",772,"yellowCards+refCountry+victories","772",0.749175775210316,0.72102565053409,1.21084541152232,1.15640469918867,1.26784905979135,0.191318802848904,3.60444398033223e-16,"3",614
"900",900,"yellowCards+meanIAT+refCountry+victories","900",0.749175768438563,0.72102566092045,1.21084543504823,1.15640472354573,1.26784908235389,0.191318822278232,3.60441067625073e-16,"4",615
"906",906,"position+height+meanIAT+refCountry+victories","906",0.750495529013767,0.721043682646985,1.53376457220435,1.30858031460897,1.79769918337197,0.42772521802758,1.29384020652591e-07,"5",616
"778",778,"position+height+refCountry+victories","778",0.750495522833722,0.721043709378146,1.53376455805593,1.3085803209887,1.7976991414414,0.427725208802943,1.29383770001404e-07,"4",617
"835",835,"avrate+position+age+refCountry+victories","835",0.75092997070114,0.721093560570661,1.37126283570496,1.09139852016313,1.72289198660866,0.315732093150519,0.00671004193542307,"5",618
"963",963,"avrate+position+age+meanIAT+refCountry+victories","963",0.750929966818622,0.721093566163853,1.37126280310716,1.09139851521284,1.72289191250971,0.315732069378419,0.00671004144293619,"6",619
"786",786,"position+weight+refCountry+victories","786",0.750493530410212,0.721176304239311,1.52926709854432,1.30599699764912,1.79070691808625,0.424788600078073,1.3248113881844e-07,"4",620
"914",914,"position+weight+meanIAT+refCountry+victories","914",0.7504935266348,0.721176311283369,1.52926708997693,1.3059970067693,1.7907068855171,0.424788594475792,1.32480885154037e-07,"5",621
"901",901,"avrate+yellowCards+meanIAT+refCountry+victories","901",0.749197684189214,0.721205757030808,1.3026480067538,1.04389299722705,1.625541922407,0.264399121014083,0.0192748414872978,"5",622
"773",773,"avrate+yellowCards+refCountry+victories","773",0.74919768021829,0.72120577405171,1.30264800899459,1.04389301184456,1.62554190523716,0.264399122734259,0.0192748340021047,"4",623
"779",779,"avrate+position+height+refCountry+victories","779",0.750541486297759,0.721221785403754,1.35956317224064,1.08393902508599,1.70527306106207,0.30716345127131,0.00787831022388586,"5",624
"907",907,"avrate+position+height+meanIAT+refCountry+victories","907",0.750541485173335,0.721221805644782,1.35956320789217,1.08393904754111,1.70527311516928,0.307163477494094,0.00787830643154072,"6",625
"922",922,"position+height+weight+meanIAT+refCountry+victories","922",0.750476847812692,0.721226384083297,1.51863859690476,1.29494153711232,1.78097861711329,0.417814273584088,2.76132162720843e-07,"6",626
"794",794,"position+height+weight+refCountry+victories","794",0.750476845324564,0.72122639512528,1.51863859093169,1.29494153922843,1.78097860019312,0.417814269650911,2.76131969988587e-07,"5",627
"915",915,"avrate+position+weight+meanIAT+refCountry+victories","915",0.750543617350512,0.721295607598721,1.3398049301935,1.06800822591132,1.68077099728245,0.292524028883367,0.0114474351327997,"6",628
"787",787,"avrate+position+weight+refCountry+victories","787",0.75054361617817,0.721295607771531,1.33980491585729,1.06800822176104,1.68077096784465,0.29252401818314,0.0114474356708654,"5",629
"795",795,"avrate+position+height+weight+refCountry+victories","795",0.750523209097139,0.721366480206695,1.34741914184967,1.07381121813098,1.69074257482888,0.2981910159521,0.0100267712719986,"6",630
"923",923,"avrate+position+height+weight+meanIAT+refCountry+victories","923",0.750523203254159,0.721366493087032,1.34741910093377,1.0738112142419,1.69074247826972,0.29819098558597,0.0100267700781526,"7",631
"970",970,"position+height+age+meanIAT+refCountry+victories","970",0.750725118625218,0.721496650382971,1.49782965329462,1.27712744159028,1.75667172846516,0.404017162537154,6.77760683746761e-07,"6",632
"842",842,"position+height+age+refCountry+victories","842",0.750725109275569,0.721496667505697,1.49782963268357,1.27712746442305,1.75667164871324,0.404017148776544,6.77757829889027e-07,"5",633
"978",978,"position+weight+age+meanIAT+refCountry+victories","978",0.750732303482609,0.721503133676351,1.50647294072193,1.28595529371014,1.7648053025076,0.409771117742158,3.8852538101683e-07,"6",634
"850",850,"position+weight+age+refCountry+victories","850",0.750732300454178,0.721503145948344,1.50647293531674,1.28595529794916,1.76480528402596,0.409771114154185,3.88525020825126e-07,"5",635
"986",986,"position+height+weight+age+meanIAT+refCountry+victories","986",0.750709374816121,0.721589454301233,1.4898711213802,1.26971561852867,1.74819930221452,0.398689620498413,1.02376671985972e-06,"7",636
"858",858,"position+height+weight+age+refCountry+victories","858",0.750709370187702,0.7215894761278,1.48987111325358,1.26971562325756,1.7481992766322,0.398689615043834,1.02376560915673e-06,"6",637
"964",964,"yellowCards+age+meanIAT+refCountry+victories","964",0.749416907693755,0.721625930979442,1.20653380255467,1.15237567095301,1.26323720068054,0.187751622727089,1.12315055435297e-15,"5",638
"836",836,"yellowCards+age+refCountry+victories","836",0.749416901356738,0.721625940841032,1.20653382295939,1.15237569221261,1.26323722010306,0.18775163963894,1.1231415117931e-15,"4",639
"851",851,"avrate+position+weight+age+refCountry+victories","851",0.750805982622594,0.721642634772193,1.3588399828825,1.0823763094029,1.70591880387582,0.306631382013051,0.00824135676471427,"6",640
"979",979,"avrate+position+weight+age+meanIAT+refCountry+victories","979",0.750805981998592,0.721642634854303,1.35883997532396,1.08237630736277,1.70591878811291,0.306631376450554,0.00824135689157305,"7",641
"260",260,"yellowCards+refCountry","260",0.748181604376497,0.721654167114971,1.42060377476284,1.36858157486579,1.47460343024737,0.351081974738992,5.78197129549205e-76,"2",642
"388",388,"yellowCards+meanIAT+refCountry","388",0.748181599563615,0.721654197206083,1.42060383758416,1.36858163909482,1.47460349146114,0.351082018960548,5.78157954779191e-76,"3",643
"843",843,"avrate+position+height+age+refCountry+victories","843",0.750794611707549,0.721694359684552,1.37693456625485,1.09715570795132,1.72805809239936,0.319859699557793,0.00577928039115203,"6",644
"971",971,"avrate+position+height+age+meanIAT+refCountry+victories","971",0.750794599870755,0.721694377987059,1.37693446917039,1.09715569491643,1.72805786924704,0.319859629050111,0.00577927855144476,"7",645
"859",859,"avrate+position+height+weight+age+refCountry+victories","859",0.750780887077893,0.721756138598262,1.37027953753647,1.09127633614057,1.72061461318932,0.315014761023719,0.00668916861501344,"7",646
"987",987,"avrate+position+height+weight+age+meanIAT+refCountry+victories","987",0.750780881508913,0.721756163088133,1.37027952782168,1.09127634710011,1.72061457151234,0.315014753934077,0.00668916572841716,"8",647
"389",389,"avrate+yellowCards+meanIAT+refCountry","389",0.748218226542634,0.721811341199083,1.25921066198787,1.01477719050783,1.56252180882232,0.230485065916333,0.0363327977780652,"4",648
"261",261,"avrate+yellowCards+refCountry","261",0.748218220597907,0.72181136202005,1.25921065346267,1.01477720598264,1.56252176383729,0.23048505914606,0.0363327842072089,"3",649
"965",965,"avrate+yellowCards+age+meanIAT+refCountry+victories","965",0.749470563639015,0.72185306816246,1.33796173318038,1.07153442243342,1.6706337771116,0.291147361282385,0.0101757767644937,"6",650
"837",837,"avrate+yellowCards+age+refCountry+victories","837",0.749470563997637,0.721853069563275,1.33796173967162,1.07153442428704,1.67063379043207,0.291147366133973,0.0101757765678355,"5",651
"452",452,"yellowCards+age+meanIAT+refCountry","452",0.748509915318552,0.722596132094898,1.39967523444398,1.34809162998083,1.45323264260878,0.336240234313602,5.91498090072818e-69,"4",652
"324",324,"yellowCards+age+refCountry","324",0.748509907372169,0.722596140912837,1.39967523038032,1.34809162745372,1.45323263689468,0.336240231410316,5.91494661039358e-69,"3",653
"780",780,"yellowCards+height+refCountry+victories","780",0.748937889647044,0.722795411591311,1.21821696616112,1.16363475837024,1.27535944244338,0.197388286561093,3.18150626642035e-17,"4",654
"908",908,"yellowCards+height+meanIAT+refCountry+victories","908",0.748937885787125,0.722795417657425,1.21821698145581,1.16363477414731,1.27535945717573,0.197388299116074,3.18148662701974e-17,"5",655
"916",916,"yellowCards+weight+meanIAT+refCountry+victories","916",0.748947610161921,0.7228092039206,1.21647857527304,1.16198676911367,1.27352579515779,0.195960271309151,5.26530744857731e-17,"5",656
"325",325,"avrate+yellowCards+age+refCountry","325",0.748587404594363,0.722809226756672,1.30438588863902,1.0508169292388,1.61914268712162,0.265732346597155,0.0159789392381739,"4",657
"453",453,"avrate+yellowCards+age+meanIAT+refCountry","453",0.748587408678423,0.722809230144183,1.30438593588057,1.05081694214791,1.61914278451323,0.26573238281462,0.0159789365395958,"5",658
"788",788,"yellowCards+weight+refCountry+victories","788",0.748947599919674,0.722809230319845,1.2164786194114,1.16198681427289,1.27352583808024,0.19596030759287,5.26521691950338e-17,"4",659
"917",917,"avrate+yellowCards+weight+meanIAT+refCountry+victories","917",0.748981215289386,0.722945509232672,1.29847561071665,1.04312153319752,1.61633985874849,0.261190969284781,0.0193954534715188,"6",660
"789",789,"avrate+yellowCards+weight+refCountry+victories","789",0.748981213839412,0.722945517188244,1.29847561521504,1.04312154026027,1.61633985900376,0.261190972749139,0.0193954500304449,"5",661
"852",852,"yellowCards+weight+age+refCountry+victories","852",0.749180734126958,0.723019342344587,1.21198015631106,1.15771774296298,1.2687858575376,0.192255514832443,1.92770554806637e-16,"5",662
"980",980,"yellowCards+weight+age+meanIAT+refCountry+victories","980",0.749180731680768,0.723019354035726,1.21198016874663,1.15771775546659,1.26878586987129,0.192255525092983,1.92769692643395e-16,"6",663
"796",796,"yellowCards+height+weight+refCountry+victories","796",0.748914379602531,0.723023392321498,1.21823117264722,1.16366913530731,1.27535151099241,0.197399948197445,3.07992574736587e-17,"5",664
"924",924,"yellowCards+height+weight+meanIAT+refCountry+victories","924",0.748914377467829,0.72302339880156,1.21823118232853,1.16366914517334,1.27535152044999,0.197399956144467,3.07991420581637e-17,"6",665
"781",781,"avrate+yellowCards+height+refCountry+victories","781",0.748969707739105,0.723025274419367,1.3334838660619,1.07138530641332,1.65970095949908,0.287794965625535,0.0099516188616936,"5",666
"909",909,"avrate+yellowCards+height+meanIAT+refCountry+victories","909",0.748969705149289,0.723025292658906,1.33348388522423,1.07138532524909,1.65970097802049,0.28779497999566,0.00995161406695016,"6",667
"972",972,"yellowCards+height+age+meanIAT+refCountry+victories","972",0.749167840346584,0.723167796033126,1.21368180701132,1.15935287539058,1.2705566699647,0.193658555326242,1.15130417266346e-16,"6",668
"844",844,"yellowCards+height+age+refCountry+victories","844",0.74916783155263,0.723167817410708,1.21368184277055,1.1593529120906,1.27055670461438,0.193658584789677,1.15128813108424e-16,"5",669
"853",853,"avrate+yellowCards+weight+age+refCountry+victories","853",0.749242378215306,0.723193419126147,1.32941469174894,1.06694351754422,1.65645452976351,0.284738763977651,0.0111679099272873,"6",670
"981",981,"avrate+yellowCards+weight+age+meanIAT+refCountry+victories","981",0.749242363002645,0.723193465896092,1.32941463711536,1.06694353568826,1.65645436544728,0.284738722881689,0.011167900225493,"7",671
"925",925,"avrate+yellowCards+height+weight+meanIAT+refCountry+victories","925",0.748948110388838,0.72320839511785,1.32020875448169,1.06039117593049,1.64368696663347,0.27778987142892,0.012977507115267,"7",672
"797",797,"avrate+yellowCards+height+weight+refCountry+victories","797",0.74894810566504,0.723208409544715,1.32020873931853,1.06039118348205,1.6436869171711,0.277789859943497,0.0129775031710527,"6",673
"860",860,"yellowCards+height+weight+age+refCountry+victories","860",0.749146339877378,0.723279728335798,1.21384835005531,1.15952204455448,1.270719969363,0.193795767252335,1.08141634515697e-16,"6",674
"988",988,"yellowCards+height+weight+age+meanIAT+refCountry+victories","988",0.749146332044609,0.723279742037414,1.21384837984649,1.15952207536369,1.27071999797312,0.193795791795087,1.08140344513362e-16,"7",675
"396",396,"yellowCards+height+meanIAT+refCountry","396",0.748015956958043,0.723280587977427,1.42800307345158,1.37578463928999,1.48220347832895,0.356277016192091,2.14140265520617e-78,"4",676
"268",268,"yellowCards+height+refCountry","268",0.74801595060808,0.723280594452317,1.42800307527187,1.37578464224145,1.48220347892795,0.356277017466803,2.14138232254949e-78,"3",677
"276",276,"yellowCards+weight+refCountry","276",0.748004003783084,0.72341269059208,1.42550143077008,1.37344382451923,1.47953217514291,0.354523633067088,7.51888477017135e-78,"3",678
"404",404,"yellowCards+weight+meanIAT+refCountry","404",0.748003997687499,0.723412703994301,1.42550144965912,1.37344384468877,1.47953219262541,0.354523646317894,7.51868501933722e-78,"4",679
"845",845,"avrate+yellowCards+height+age+refCountry+victories","845",0.74922954861178,0.723438125808171,1.36315944199267,1.09440791778287,1.69790773083792,0.309805124590945,0.00568941531328065,"6",680
"973",973,"avrate+yellowCards+height+age+meanIAT+refCountry+victories","973",0.74922954230999,0.723438134459784,1.36315939752993,1.09440791700538,1.69790762128144,0.309805091973531,0.00568941338318872,"7",681
"397",397,"avrate+yellowCards+height+meanIAT+refCountry","397",0.7480653556379,0.723481869452932,1.2883881352489,1.04076318701152,1.59492957453325,0.253391929529137,0.0199728371575176,"5",682
"269",269,"avrate+yellowCards+height+refCountry","269",0.748065355749026,0.72348187830486,1.28838815819615,1.04076320058491,1.59492961054655,0.253391947339957,0.0199728312178018,"4",683
"989",989,"avrate+yellowCards+height+weight+age+meanIAT+refCountry+victories","989",0.749211153241274,0.723513073479158,1.35549013053335,1.0877185990434,1.68918091093523,0.30416310887759,0.00675322884340581,"8",684
"861",861,"avrate+yellowCards+height+weight+age+refCountry+victories","861",0.749211146394573,0.723513082010987,1.35549007649139,1.08771859408716,1.68918078394035,0.304163069008643,0.00675322722392601,"7",685
"277",277,"avrate+yellowCards+weight+refCountry","277",0.748052631276237,0.723533706129454,1.25617784123615,1.01479287778785,1.55498013767358,0.228073651363501,0.0361851862092735,"4",686
"405",405,"avrate+yellowCards+weight+meanIAT+refCountry","405",0.748052626438723,0.723533726870706,1.25617783953425,1.01479289293966,1.55498011024282,0.228073650008674,0.0361851730988698,"5",687
"284",284,"yellowCards+height+weight+refCountry","284",0.747988573156645,0.723566471144201,1.42741991616068,1.37524746095071,1.4815716261302,0.355868560211228,2.70713376467512e-78,"4",688
"412",412,"yellowCards+height+weight+meanIAT+refCountry","412",0.747988574238277,0.723566474811802,1.42741992762905,1.37524747232343,1.48157163768509,0.355868568245557,2.70710623945626e-78,"5",689
"285",285,"avrate+yellowCards+height+weight+refCountry","285",0.748039415726212,0.723724103399197,1.27383907036779,1.02879466930384,1.57724959665031,0.242035230778502,0.0263923297127911,"5",690
"413",413,"avrate+yellowCards+height+weight+meanIAT+refCountry","413",0.748039414039961,0.723724109690807,1.27383906764873,1.02879467341695,1.5772495836111,0.242035228643966,0.0263923267182723,"6",691
"340",340,"yellowCards+weight+age+refCountry","340",0.748326488866234,0.723856531358437,1.40571014387241,1.35396105502643,1.45943710954613,0.34054261557228,7.75339161361073e-71,"4",692
