"","rownumber","covariates.formula","covariates.rownumber","R2c","R2m","Avrate_OR","Avrate_LCI","Avrate_UCI","R2_first_covariate","Pval_first_covariate","Model Covariates"
"251",251,"avrate+position+height+weight+club+age+meanIAT","251",0.429303844760138,0.316888989735862,1.09698381389624,0.869428310880313,1.38409742688491,0.0925644263038738,0.435174284142415,"7"
"252",252,"yellowCards+height+weight+club+age+meanIAT","252",0.410470938061804,0.336114470079361,1.42478068633679,1.37182273184625,1.47978303393929,0.354017897551067,5.88610827559932e-75,"6"
"253",253,"avrate+yellowCards+height+weight+club+age+meanIAT","253",0.410759100282488,0.336309759609536,1.12786085278518,0.90343764862592,1.40803308914573,0.12032278800676,0.287823875557087,"7"
"254",254,"position+yellowCards+height+weight+club+age+meanIAT","254",0.410501976055016,0.339296198317756,1.45494770193497,1.25074380581537,1.69249114448811,0.374969956290163,1.17612038044097e-06,"7"
"255",255,"avrate+position+yellowCards+height+weight+club+age+meanIAT","255",0.41083501550105,0.339492722808675,1.14387048655863,0.913883237898354,1.43173617346225,0.134417675498605,0.240527348780287,"8"
"264",264,"height+refCountry","264",0.750479476090946,0.711603870806186,1.01763644071266,1.00804789344357,1.02731619420252,0.0174827234112987,0.00029522687265304,"2"
"265",265,"avrate+height+refCountry","265",0.750501261581902,0.711673344292851,1.23698091470761,0.990523102381322,1.5447613283045,0.212673664599012,0.0606593037218727,"3"
"266",266,"position+height+refCountry","266",0.750472494673118,0.714008678384497,1.54114704261128,1.31711371327426,1.80328712928291,0.432526972039669,6.7875503480452e-08,"3"
"267",267,"avrate+position+height+refCountry","267",0.750517066045484,0.714106573149864,1.27091402769481,1.01639884665269,1.58916204117198,0.239736348452032,0.0354985917157032,"4"
"268",268,"yellowCards+height+refCountry","268",0.74801595060808,0.723280594452317,1.42800307527187,1.37578464224145,1.48220347892795,0.356277017466803,2.14138232254949e-78,"3"
"269",269,"avrate+yellowCards+height+refCountry","269",0.748065355749026,0.72348187830486,1.28838815819615,1.04076320058491,1.59492961054655,0.253391947339957,0.0199728312178018,"4"
"270",270,"position+yellowCards+height+refCountry","270",0.748040476933958,0.724915295665339,1.52417041567196,1.31048324225005,1.77270138305697,0.421450272319978,4.54083356184849e-08,"4"
